Index, Year, Title, Artist, Col1, 'Col2', 'Col3', 'Col4', 'Col5'
181,2021-08-01,"Iris","The Goo Goo Dolls",https://www.shazam.com/track/238534/iris,238534
182,2021-08-01,"All of Me","John Legend",https://www.shazam.com/track/93756764/all-of-me,93756764
183,2021-07-31,"Boys (Summertime Love)","Sabrina",https://www.shazam.com/track/539535/boys-summertime-love,539535
184,2021-07-31,"È sempre bello","Coez",https://www.shazam.com/track/454380141/%C3%A8-sempre-bello,454380141
185,2021-07-31,"EveryTime I Cry","Ava Max",https://www.shazam.com/track/570459438/everytime-i-cry,570459438
186,2021-07-30,"Cheap Thrills","Sia",https://www.shazam.com/track/303988181/cheap-thrills,303988181
187,2021-07-30,"Five More Hours","Deorro & Chris Brown",https://www.shazam.com/track/251194572/five-more-hours,251194572
188,2021-07-30,"Infinity 2008 (Klaas Vocal Edit)","Guru Josh Project",https://www.shazam.com/track/47696323/infinity-2008-klaas-vocal-edit,47696323
189,2021-07-30,"Domo mia (Duett mit Eros Ramazzotti)","Tazenda",https://www.shazam.com/track/45197890/domo-mia-duett-mit-eros-ramazzotti,45197890
190,2021-07-30,"Replay","Iyaz",https://www.shazam.com/track/49119610/replay,49119610
191,2021-07-30,"Forever Young (Special Dance Version) [Remaster]","Alphaville",https://www.shazam.com/track/11211034/forever-young-special-dance-version-remaster,11211034
192,2021-07-29,"Somebody That I Used to Know (feat. Kimbra)","Gotye",https://www.shazam.com/track/55638435/somebody-that-i-used-to-know-feat-kimbra,55638435
193,2021-07-29,"Take My Breath Away","Berlin",https://www.shazam.com/track/54738548/take-my-breath-away,54738548
194,2021-07-29,"(I Just) Died in Your Arms","Cutting Crew",https://www.shazam.com/track/55275444/i-just-died-in-your-arms,55275444
195,2021-07-29,"(I Just) Died in Your Arms","Cutting Crew",https://www.shazam.com/track/55275444/i-just-died-in-your-arms,46044487
196,2021-07-29,"I Don't Want To Miss A Thing (From "Armageddon" Soundtrack)","Aerosmith",https://www.shazam.com/track/5932451/i-dont-want-to-miss-a-thing-from-armageddon-soundtrack,53517732
197,2021-07-28,"If You Really Love Me (How Will I Know)","David Guetta, MistaJam & John Newman",https://www.shazam.com/track/575220450/if-you-really-love-me-how-will-i-know,575220450
198,2021-07-28,"Bad Habits","Ed Sheeran",https://www.shazam.com/track/573386652/bad-habits,573386652
199,2021-07-28,"In & Out","Gigi D'Agostino & LA Vision",https://www.shazam.com/track/568293422/in-out,568293422
200,2021-07-28,"Welcome to St. Tropez (DJ Antoine vs. Mad Mark Radio Edit) [feat. Timati, Kalenna]","DJ Antoine",https://www.shazam.com/track/53671740/welcome-to-st-tropez-dj-antoine-vs-timati-feat-kalenna,53671740
